Weight	Nested	Procedure	Level	BranchSide	MemoryExpression	TaskExpression	TaskAns	DiffPosi1	WithinCorrect1	DiffPosi2	WithinCorrect2	ExchSymb	Trigger	RandPeriod
1		stimproc	2	R	3-)4+(1+2)(	3+)4-(1+2)(	1	2	0	5	1	2	5	2333
1		stimproc	3	R	3-(4+(1+2))	3+(4+(1-2))	1	2	1	8	1	2	7	2000
1		stimproc	0	N	4)1)((+3-+2	4)1)((-3++2	1	9	0	7	0	2	1	3524
1		stimproc	1	L	()2+1()3-+4	()2-1()3++4	1	9	0	4	1	2	2	2905
1		stimproc	2	L	)(2+1)-3(4+	)(2+1)+3(4-	1	7	1	11	0	2	4	4762
1		stimproc	3	L	((2+1)-3)+4	((2+1)+3)-4	1	7	1	10	1	2	6	4714
1		stimproc	0	N	1)+)-2(+3(4	1)+)-2(+3(4	2	-1	-1	-1	-1	-1	1	2810
1		stimproc	1	R	+3)+4)1-2((	+3)+4)1-2((	2	-1	-1	-1	-1	-1	3	2619
1		stimproc	2	R	+4)3+(1-2)(	+4)3+(1-2)(	2	-1	-1	-1	-1	-1	5	4381
1		stimproc	3	R	4+(3+(1-2))	4+(3+(1-2))	2	-1	-1	-1	-1	-1	7	3476
1		stimproc	0	N	2))1-+4+(3(	2))1-+4+(3(	2	-1	-1	-1	-1	-1	1	4524
1		stimproc	1	L	))4+3(1-(+2	))4+3(1-(+2	2	-1	-1	-1	-1	-1	2	4952
1		stimproc	2	L	)(4+3)-1(2+	)(4+3)-1(2+	2	-1	-1	-1	-1	-1	4	4000
1		stimproc	3	L	((4+3)-1)+2	((4+3)-1)+2	2	-1	-1	-1	-1	-1	6	2286
1		stimproc	0	N	2)1+(+3(-)4	2)1+(+3(-)4	2	-1	-1	-1	-1	-1	1	3714
1		stimproc	1	R	-2)3+)1+4((	-2)3+)1+4((	2	-1	-1	-1	-1	-1	3	5000
1		stimproc	2	R	3-)2+(1+4)(	3-)2+(1+4)(	2	-1	-1	-1	-1	-1	5	3190
1		stimproc	3	R	3-(2+(1+4))	3-(2+(1+4))	2	-1	-1	-1	-1	-1	7	3429
1		stimproc	0	N	((3-+1)2+)4	((3-+1)2+)4	2	-1	-1	-1	-1	-1	1	3286
1		stimproc	1	L	4)3+2()1-(+	4)3+2()1-(+	2	-1	-1	-1	-1	-1	2	3762
1		stimproc	2	L	)(3+2)-1(4+	)(3+2)-1(4+	2	-1	-1	-1	-1	-1	4	2571
1		stimproc	3	L	((3+2)-1)+4	((3+2)-1)+4	2	-1	-1	-1	-1	-1	6	2476
1		stimproc	0	N	4))3-(+2+(1	4))3-(+2+(1	2	-1	-1	-1	-1	-1	1	2952
1		stimproc	1	R	3+()-)1+2(4	3+()-)1+2(4	2	-1	-1	-1	-1	-1	3	2857
1		stimproc	2	R	+4)3-(1+2)(	+4)3-(1+2)(	2	-1	-1	-1	-1	-1	5	2714
1		stimproc	3	R	4+(3-(1+2))	4+(3-(1+2))	2	-1	-1	-1	-1	-1	7	4905
1		stimproc	0	N	3+)1)(4-(+2	3+)1)(4-(+2	2	-1	-1	-1	-1	-1	1	3048
1		stimproc	1	L	3)4-1(+)+(2	3)4-1(+)+(2	2	-1	-1	-1	-1	-1	2	4190
1		stimproc	2	L	)(4-1)+2(+3	)(4-1)+2(+3	2	-1	-1	-1	-1	-1	4	3333
1		stimproc	3	L	((4-1)+2)+3	((4-1)+2)+3	2	-1	-1	-1	-1	-1	6	4857
1		stimproc	0	N	1))-3+(4(2+	1))-3+(4(2+	2	-1	-1	-1	-1	-1	1	2762
1		stimproc	1	R	4)+(-)3+1(2	4)+(-)3+1(2	2	-1	-1	-1	-1	-1	3	4238
1		stimproc	2	R	4+)2-(3+1)(	4+)2-(3+1)(	2	-1	-1	-1	-1	-1	5	2190
1		stimproc	3	R	4+(2-(3+1))	4+(2-(3+1))	2	-1	-1	-1	-1	-1	7	4571
1		stimproc	0	N	1)4-+2+()3(	1)4-+2+()3(	2	-1	-1	-1	-1	-1	1	3571
1		stimproc	1	L	4)1+2(-)(3+	4)1+2(-)(3+	2	-1	-1	-1	-1	-1	2	3857
1		stimproc	2	L	)(1+2)+4(3-	)(1+2)+4(3-	2	-1	-1	-1	-1	-1	4	4476
1		stimproc	3	L	((1+2)+4)-3	((1+2)+4)-3	2	-1	-1	-1	-1	-1	6	4429
