Weight	Nested	Procedure	Level	BranchSide	MemoryExpression	TaskExpression	TaskAns	DiffPosi1	WithinCorrect1	DiffPosi2	WithinCorrect2	ExchSymb	Trigger	RandPeriod
1		stimproc	3	L	((4-2)+3)+1	((4-2)+3)+1	2	-1	-1	-1	-1	-1	6	4048
1		stimproc	0	N	3)4()2+-+(1	3)4()2+-+(1	2	-1	-1	-1	-1	-1	1	4333
1		stimproc	1	R	1-(+))3+4(2	1-(+))3+4(2	2	-1	-1	-1	-1	-1	3	3286
1		stimproc	2	R	1-)2+(3+4)(	1-)2+(3+4)(	2	-1	-1	-1	-1	-1	5	2714
1		stimproc	3	R	1-(2+(3+4))	1-(2+(3+4))	2	-1	-1	-1	-1	-1	7	2095
1		stimproc	0	N	(2-+3)+4)1(	(2-+3)+4)1(	2	-1	-1	-1	-1	-1	1	4524
1		stimproc	1	L	3)1+2(+-4)(	3)1+2(+-4)(	2	-1	-1	-1	-1	-1	2	3143
1		stimproc	2	L	)(1+2)-4(+3	)(1+2)-4(+3	2	-1	-1	-1	-1	-1	4	4286
1		stimproc	3	L	((1+2)-4)+3	((1+2)-4)+3	2	-1	-1	-1	-1	-1	6	3952
1		stimproc	0	N	1()4+)+2(3-	1()4+)+2(3-	2	-1	-1	-1	-1	-1	1	3476
1		stimproc	1	R	3)1-+)2+4((	3)1-+)2+4((	2	-1	-1	-1	-1	-1	3	2143
1		stimproc	2	R	+3)1-(2+4)(	+3)1-(2+4)(	2	-1	-1	-1	-1	-1	5	4905
1		stimproc	3	R	3+(1-(2+4))	3+(1-(2+4))	2	-1	-1	-1	-1	-1	7	2190
