Weight	Nested	Procedure	Level	BranchSide	MemoryExpression	TaskExpression	TaskAns	DiffPosi1	WithinCorrect1	DiffPosi2	WithinCorrect2	ExchSymb	Trigger	RandPeriod
1		stimproc	1	R	+4)+()1-3(2	+4)+()1-3(2	2	-1	-1	-1	-1	-1	3	2952
1		stimproc	2	R	2+)4+(1-3)(	2+)4+(1-3)(	2	-1	-1	-1	-1	-1	5	2143
1		stimproc	3	R	2+(4+(1-3))	2+(4+(1-3))	2	-1	-1	-1	-1	-1	7	4952
1		stimproc	0	N	2)(+4()1-+3	2)(+4()1-+3	2	-1	-1	-1	-1	-1	1	4333
1		stimproc	1	L	4)1-3((2+)+	4)1-3((2+)+	2	-1	-1	-1	-1	-1	2	2667
1		stimproc	2	L	)(1-3)+2(4+	)(1-3)+2(4+	2	-1	-1	-1	-1	-1	4	2095
1		stimproc	3	L	((1-3)+2)+4	((1-3)+2)+4	2	-1	-1	-1	-1	-1	6	4667
1		stimproc	0	N	1-)3(+)+2(4	1-)3(+)+2(4	2	-1	-1	-1	-1	-1	1	2000
1		stimproc	1	L	1)2+3()+-(4	1)2+3()+-(4	2	-1	-1	-1	-1	-1	2	4429
1		stimproc	2	L	)(2+3)+4(1-	)(2+3)+4(1-	2	-1	-1	-1	-1	-1	4	3857
1		stimproc	3	L	((2+3)+4)-1	((2+3)+4)-1	2	-1	-1	-1	-1	-1	6	2714
1		stimproc	0	N	4()1+-(2+)3	4()1+-(2+)3	2	-1	-1	-1	-1	-1	1	3714
1		stimproc	1	R	3+(+))2-4(1	3+(+))2-4(1	2	-1	-1	-1	-1	-1	3	3381
1		stimproc	2	R	+3)1+(2-4)(	+3)1+(2-4)(	2	-1	-1	-1	-1	-1	5	2905
1		stimproc	3	R	3+(1+(2-4))	3+(1+(2-4))	2	-1	-1	-1	-1	-1	7	5000
