Weight	Nested	Procedure	Level	BranchSide	MemoryExpression	TaskExpression	TaskAns	DiffPosi1	WithinCorrect1	DiffPosi2	WithinCorrect2	ExchSymb	Trigger	RandPeriod
1		stimproc	0	N	1)4+)-+(2(3	1)4+)-+(2(3	2	-1	-1	-1	-1	-1	1	4619
1		stimproc	1	L	))1-4(2+(3+	))1-4(2+(3+	2	-1	-1	-1	-1	-1	2	3333
1		stimproc	2	L	)(1-4)+3(+2	)(1-4)+3(+2	2	-1	-1	-1	-1	-1	4	2238
1		stimproc	3	L	((1-4)+3)+2	((1-4)+3)+2	2	-1	-1	-1	-1	-1	6	3476
1		stimproc	0	N	+(2()3)4-+1	+(2()3)4-+1	2	-1	-1	-1	-1	-1	1	3714
1		stimproc	1	L	3)2-1((+)+4	3)2-1((+)+4	2	-1	-1	-1	-1	-1	2	3095
1		stimproc	2	L	)(2-1)+4(+3	)(2-1)+4(+3	2	-1	-1	-1	-1	-1	4	2952
1		stimproc	3	L	((2-1)+4)+3	((2-1)+4)+3	2	-1	-1	-1	-1	-1	6	3810
1		stimproc	0	N	3)2)(+4+-1(	3)2)(+4+-1(	2	-1	-1	-1	-1	-1	1	4429
1		stimproc	1	R	)(-1+)3+4(2	)(-1+)3+4(2	2	-1	-1	-1	-1	-1	3	2476
1		stimproc	2	R	+1)2-(3+4)(	+1)2-(3+4)(	2	-1	-1	-1	-1	-1	5	3238
1		stimproc	3	R	1+(2-(3+4))	1+(2-(3+4))	2	-1	-1	-1	-1	-1	7	4952
1		stimproc	0	N	+)1)-4(3(2+	+)1)-4(3(2+	2	-1	-1	-1	-1	-1	1	2381
1		stimproc	1	L	3)4+1()(-2+	3)4+1()(-2+	2	-1	-1	-1	-1	-1	2	3048
1		stimproc	2	L	)(4+1)-3(2+	)(4+1)-3(2+	2	-1	-1	-1	-1	-1	4	2095
1		stimproc	3	L	((4+1)-3)+2	((4+1)-3)+2	2	-1	-1	-1	-1	-1	6	2762
1		stimproc	0	N	3+))+1(-4(2	3+))+1(-4(2	2	-1	-1	-1	-1	-1	1	3619
1		stimproc	1	R	+()+3)4-1(2	+()+3)4-1(2	2	-1	-1	-1	-1	-1	3	4524
1		stimproc	2	R	+3)2+(4-1)(	+3)2+(4-1)(	2	-1	-1	-1	-1	-1	5	3905
1		stimproc	3	R	3+(2+(4-1))	3+(2+(4-1))	2	-1	-1	-1	-1	-1	7	2857
1		stimproc	0	N	3+-))4+(2(1	3+-))4+(2(1	2	-1	-1	-1	-1	-1	1	4095
1		stimproc	1	L	3)2+4()1-(+	3)2+4()1-(+	2	-1	-1	-1	-1	-1	2	4810
1		stimproc	2	L	)(2+4)+3(-1	)(2+4)+3(-1	2	-1	-1	-1	-1	-1	4	4143
1		stimproc	3	L	((2+4)+3)-1	((2+4)+3)-1	2	-1	-1	-1	-1	-1	6	2667
1		stimproc	0	N	+3+)-2()1(4	+3+)-2()1(4	2	-1	-1	-1	-1	-1	1	4667
1		stimproc	1	R	4+)+()1-2(3	4+)+()1-2(3	2	-1	-1	-1	-1	-1	3	3143
1		stimproc	2	R	4+)3+(1-2)(	4+)3+(1-2)(	2	-1	-1	-1	-1	-1	5	2333
1		stimproc	3	R	4+(3+(1-2))	4+(3+(1-2))	2	-1	-1	-1	-1	-1	7	4048
