Weight	Nested	Procedure	Level	BranchSide	MemoryExpression	TaskExpression	TaskAns	DiffPosi1	WithinCorrect1	DiffPosi2	WithinCorrect2	ExchSymb	Trigger	RandPeriod
1		stimproc	1	R	-)+1()3+4(2	-)+1()3+4(2	2	-1	-1	-1	-1	-1	3	2048
1		stimproc	2	R	+1)2-(3+4)(	+1)2-(3+4)(	2	-1	-1	-1	-1	-1	5	2952
1		stimproc	3	R	1+(2-(3+4))	1+(2-(3+4))	2	-1	-1	-1	-1	-1	7	3429
1		stimproc	0	N	3)(1(+-+2)4	3)(1(+-+2)4	2	-1	-1	-1	-1	-1	1	2524
1		stimproc	1	L	))3+4(2-(1+	))3+4(2-(1+	2	-1	-1	-1	-1	-1	2	4524
1		stimproc	2	L	)(3+4)+1(-2	)(3+4)+1(-2	2	-1	-1	-1	-1	-1	4	4619
1		stimproc	3	L	((3+4)+1)-2	((3+4)+1)-2	2	-1	-1	-1	-1	-1	6	3476
1		stimproc	0	N	4-()1)3+(+2	4-()1)3+(+2	2	-1	-1	-1	-1	-1	1	2238
1		stimproc	1	R	2-+)4)1+3((	2-+)4)1+3((	2	-1	-1	-1	-1	-1	3	3000
1		stimproc	2	R	-2)4+(1+3)(	-2)4+(1+3)(	2	-1	-1	-1	-1	-1	5	3571
1		stimproc	3	R	2-(4+(1+3))	2-(4+(1+3))	2	-1	-1	-1	-1	-1	7	3952
1		stimproc	0	N	4)3+-)+1(2(	4)3+-)+1(2(	2	-1	-1	-1	-1	-1	1	3190
1		stimproc	1	L	2)4+1()3-(+	2)4+1()3-(+	2	-1	-1	-1	-1	-1	2	2333
1		stimproc	2	L	)(4+1)+3(2-	)(4+1)+3(2-	2	-1	-1	-1	-1	-1	4	3286
1		stimproc	3	L	((4+1)+3)-2	((4+1)+3)-2	2	-1	-1	-1	-1	-1	6	2190
1		stimproc	0	N	3)4-)1+((2+	3)4-)1+((2+	2	-1	-1	-1	-1	-1	1	2143
1		stimproc	1	L	2)3-1()(+4+	2)3-1()(+4+	2	-1	-1	-1	-1	-1	2	2095
1		stimproc	2	L	)(3-1)+4(+2	)(3-1)+4(+2	2	-1	-1	-1	-1	-1	4	3095
1		stimproc	3	L	((3-1)+4)+2	((3-1)+4)+2	2	-1	-1	-1	-1	-1	6	2286
1		stimproc	0	N	2)1-+)3(+4(	2)1-+)3(+4(	2	-1	-1	-1	-1	-1	1	3762
1		stimproc	1	R	1)(+-)2+4(3	1)(+-)2+4(3	2	-1	-1	-1	-1	-1	3	4810
1		stimproc	2	R	-3)1+(2+4)(	-3)1+(2+4)(	2	-1	-1	-1	-1	-1	5	3619
1		stimproc	3	R	3-(1+(2+4))	3-(1+(2+4))	2	-1	-1	-1	-1	-1	7	3143
1		stimproc	0	N	2()+4)3-+1(	2()+4)3-+1(	2	-1	-1	-1	-1	-1	1	4952
1		stimproc	1	R	(+-1))3+2(4	(+-1))3+2(4	2	-1	-1	-1	-1	-1	3	2810
1		stimproc	2	R	1+)4-(3+2)(	1+)4-(3+2)(	2	-1	-1	-1	-1	-1	5	3905
1		stimproc	3	R	1+(4-(3+2))	1+(4-(3+2))	2	-1	-1	-1	-1	-1	7	4571
1		stimproc	0	N	2+)1+)4(3(-	2+)1+)4(3(-	2	-1	-1	-1	-1	-1	1	4286
1		stimproc	1	L	4)3+2((+)1-	4)3+2((+)1-	2	-1	-1	-1	-1	-1	2	4000
1		stimproc	2	L	)(3+2)+4(-1	)(3+2)+4(-1	2	-1	-1	-1	-1	-1	4	2429
1		stimproc	3	L	((3+2)+4)-1	((3+2)+4)-1	2	-1	-1	-1	-1	-1	6	4429
